,index,output,Ia,Ib,Ic,Va,Vb,Vc
184,9626,1,0.611208846649375,0.49474204112260456,0.5048804965032498,0.7885944158748761,0.05734861413823905,0.6954098464659506
185,523,1,0.18140131048710761,0.46892748798481126,0.5030746030794758,0.6683984073986191,0.5487560974035502,0.29821972767692084
186,2663,1,0.6795918206363943,0.005645992669693234,0.46829365115883426,0.4820420289007624,0.6011277753245591,0.4307706780636097
187,8918,1,0.0289319583978892,0.8786347228488973,0.5845525265537181,0.4995130900542381,0.542980064707283,0.47449636614288765
188,1794,0,0.5313759581849155,0.4972128398861014,0.4675566702507184,0.43207487285784696,0.949685903902483,0.11348146643311446
189,8663,1,0.6823208123705764,0.008461978727199448,0.8097804634798672,0.48201322718870204,0.5015425467086981,0.5358369436923879
190,3154,1,0.9796109547241909,0.3503182629298829,0.5093341198749451,0.5266823385335695,0.24925405015022856,0.7569248264532469
191,5213,1,0.4674056604847676,0.9095612347929274,0.12016701619723913,0.47514481051112156,0.49780369197819524,0.5467017388079566
192,10041,0,0.4778853970854281,0.5039846620199061,0.513368846616977,0.8731729036844844,0.08878572747636049,0.5770225736234326
193,9678,0,0.5012881968515982,0.4931741398281692,0.5100798157384857,0.9766730166248925,0.25324350674483703,0.299264953886761
194,1224,1,0.6270491604034216,0.48478924438599075,0.5223042554543555,0.7890594526613053,0.043967224403379246,0.7090552161523602
195,7029,1,0.41567032787161007,0.12351193052329279,0.9598806119631784,0.47158680422756427,0.5193324020510309,0.527579765484141
196,1706,0,0.5241094284151816,0.4664750635980344,0.5109519005912465,0.9735998107136787,0.42368533773192757,0.12258875261080093
197,1522,1,0.974586251768738,0.5386279393283855,0.487935987983407,0.37009013174578187,0.4835013013337563,0.6676499043611027
198,10148,0,0.5277668869809365,0.49561114646986476,0.472332265757234,0.7613479499372373,0.7420285018068797,0.0007016885357088443
199,4907,1,0.5147183636052709,0.7065271068075915,0.2771029982322323,0.9067475786378482,0.5403891366345374,0.06686220589004827
200,3443,1,0.5242660797852035,0.06316856940803867,0.46395176180189346,0.4747017033723135,0.6831649967444214,0.3516389346585026
201,382,0,0.46405971245395106,0.5151583354002651,0.5178048548900356,0.4830987232072461,0.11550369316037035,0.9419165030709602
202,9716,0,0.523480057665231,0.4873572083940501,0.48844305646599523,0.9289635316624867,0.5142948094729138,0.07199828589489893
203,2040,0,0.48045784765478616,0.484152078990486,0.5305498831194926,0.8791184407149728,0.0695474257559403,0.5913228486784783
204,9282,1,0.1919154556962403,0.9915496832472463,0.30967305711305465,0.5185258157577969,0.5316445926785864,0.4672934513550111
205,1209,1,0.7354484897574395,0.4934899469016032,0.5200942483805715,0.7519227489705808,0.04671485901108258,0.7435795152531676
206,107,0,0.5185784650391105,0.467545251299038,0.5115202350847183,0.9672082088338567,0.4310830508076682,0.12122680059232799
207,2773,1,0.9266628672144518,0.4955745949946308,0.5172407075929681,0.5334527728205782,0.22340481000274953,0.7773667280294407
208,9316,1,0.034413071279641216,0.8885155556584887,0.5692048297833663,0.500584343709072,0.542580169751275,0.47383865968126493
209,792,1,0.8425014800565696,0.5039569343739347,0.5159261627382632,0.6934558148002513,0.08087258248375195,0.7664684131678006
210,2350,0,0.4634143757867293,0.5296710983562054,0.5018398876945898,0.24774596550545347,0.286302987683245,0.9989295123542001
211,11136,0,0.46415508342622014,0.5523786000406432,0.47862182321052404,0.152339579058069,0.3967778078163592,0.978546756429739
212,6320,0,0.471175075034633,0.5474734215819672,0.4795787811851975,0.07921265066321592,0.5053225453881159,0.9377489165278139
213,6045,0,0.481747023689571,0.4922769798376115,0.5245079953903337,0.8974948644566648,0.09061768810643822,0.5505812730700619
214,2810,1,0.7216083247745316,0.7698996514580159,0.5265286024252493,0.5387927862849641,0.24653105299107048,0.7475932988584308
215,9074,1,0.7551386290764941,0.009336360823813894,0.736688088207077,0.4863168601853423,0.4968096103766423,0.5364922593965756
216,5410,1,0.5251300474619496,0.1093654539327964,0.8657596233964941,0.5471718152096231,0.5284758625469167,0.44176931628195004
217,9139,1,0.9987742236680428,0.2508699095161001,0.25280357180054197,0.519931406929733,0.4796339759137321,0.5207351022989053
218,5257,1,0.4878533672390245,0.9211843169621312,0.08828845006069558,0.742313488027966,0.5199354301611856,0.2541346118635609
219,10211,0,0.5232948105107076,0.5265985452414182,0.44568864983575057,0.29529510988356666,0.9964599306842841,0.20197856431649808
220,2338,0,0.46619417628271637,0.5335576152388184,0.49518215850458047,0.1734006879527395,0.36762181564316593,0.9880758470785709
221,5772,0,0.5317715702017428,0.49632906022186946,0.47087865149816094,0.5957197269832102,0.8724154673516813,0.030078634460944498
222,11882,0,0.4888970584431204,0.55322515262761,0.45336226166182514,0.0023808618777737545,0.779046064797819,0.7264625765745724
223,10090,0,0.5047245785600841,0.48863147959775804,0.5021702566828087,0.9833330199655693,0.32817512276062233,0.2135198086457078
224,4568,1,0.5312376857105224,0.261183397969321,0.7075528285865036,0.7883764052184101,0.5408412906566589,0.18566698082316868
225,4957,1,0.5305413693893961,0.3740199467740072,0.5949945962620053,0.8338522197142424,0.5444810364980815,0.136002354785504
226,8448,0,0.48346391223523427,0.4960328499361924,0.5187723573494952,0.9083136420646198,0.10490096158793788,0.5246140353907616
227,4852,1,0.48499565546642204,0.9302548265936412,0.08207002410734049,0.7153803784753849,0.5173929763926962,0.28395653598069054
228,7284,1,0.18009028400818128,0.9895702159912034,0.3245237823998214,0.5175396383419993,0.5324629841438016,0.46742401832563485
229,6588,1,0.1677909102851992,0.3452354745430749,0.9832461128920523,0.48153713820449107,0.5326578349282375,0.503497931208547
